rid_temp,first_name,middle_name,last_name,department,institution,ms_id,hired_year,cal_poly_position,education
1505,blaine,,quackenbush,,,2791240190,,,
1506,jordan,m,rowley,,,2792718830,,,
1508,matthew,a,west,,,2793715575,,,
1519,dylan,q,retsek,math,,2630516158,2003,Professor,"B.S., California Polytechnic State University, San Luis Obispo, 1996; M.A., Washington University, 1997; Ph.D., 2001."
1520,dylan,q,retsek,math,,2561011888,2003,Professor,"B.S., California Polytechnic State University, San Luis Obispo, 1996; M.A., Washington University, 1997; Ph.D., 2001."
1530,jennifer,,moorhouse,,colgate university,2084851524,,,
1536,marian,e,robbins,math,bellarmine university,2518104058,2004,Professor,"B.A., Agnes Scott College, 1986; M.S., University of Virginia, 1989; Ph.D., 1992."
1537,sean,,effingerdean,,princeton university,2520814638,,,
1538,alan,,johnson,,university of california berkeley,2520997870,,,
1539,joseph,,reed,,california polytechnic state university,2632617478,,,
1541,david,b,pokorny,,university of california berkeley,2342001385,,,
1574,morgan,,sherman,math,,2510744920,2008,Professor,"B.A., Knox College, 1999; M.A., Columbia University, 2000; M.Phil., 2004; Ph.D., 2005."
1591,mark,,stankus,math,california polytechnic state university,2043937853,1998,Professor,"B.S., Rensselaer Polytechnic Institute, 1987; Ph.D., University of California, San Diego, 1993."
1595,j,william,helton,,university of california san diego,2220378870,,,
1601,f,dell,kronewitter,,university of california san diego,2644287234,,,
1602,w,m,mceneaney,,north carolina state university,2609841488,,,
1603,mark,,stankus,math,california state university,2642937888,1998,Professor,"B.S., Rensselaer Polytechnic Institute, 1987; Ph.D., University of California, San Diego, 1993."
1604,mark,,stankus,math,,2338805880,1998,Professor,"B.S., Rensselaer Polytechnic Institute, 1987; Ph.D., University of California, San Diego, 1993."
1606,hoang,,mai,,,2561153691,,,
1609,lawrence,,sze,math,,2938742706,1998,Associate Professor,"B.S., Louisiana State University, Baton Rouge, 1986; M.A., University of California, Los Angeles, 1989; Ph.D., Penn State University, 1998."
1610,david,,aukerman,,,2077903513,,,
1611,ben,,kane,,university of wisconsin madison,2102383738,,,
1612,lawrence,,sze,math,california polytechnic state university,2714297034,1998,Associate Professor,"B.S., Louisiana State University, Baton Rouge, 1986; M.A., University of California, Los Angeles, 1989; Ph.D., Penn State University, 1998."
1613,john,a,baldwin,,columbia university,2558670804,,,
1614,melissa,,depweg,,,2501318188,,,
1616,abraham,,kunin,,,2667027759,,,
1618,james,,haglund,,university of illinois at urbana champaign,2116535525,,,
1620,lawrence,,sze,math,pennsylvania state university,2289068525,1998,Associate Professor,"B.S., Louisiana State University, Baton Rouge, 1986; M.A., University of California, Los Angeles, 1989; Ph.D., Penn State University, 1998."
1625,lawrence,,sze,math,pennsylvania state university,2671249482,1998,Associate Professor,"B.S., Louisiana State University, Baton Rouge, 1986; M.A., University of California, Los Angeles, 1989; Ph.D., Penn State University, 1998."
1626,rudolfo,,angeles,,,2154455266,,,
1629,mark,,tiefenbruck,,,218425877,,,
1630,lawrence,,sze,math,,2660624162,1998,Associate Professor,"B.S., Louisiana State University, Baton Rouge, 1986; M.A., University of California, Los Angeles, 1989; Ph.D., Penn State University, 1998."
1631,matthew,e,white,math,,2963629954,2001,Associate Professor,"B.S., Cornell University, 1990; M.S., California Polytechnic State University, San Luis Obispo, 1994; Ph.D., University of California, Santa Barbara, 2000."
1632,david,,bachman,,california polytechnic state university,2474918104,,,
1633,daryl,,cooper,,university of california santa barbara,3002110462,,,
1634,matthew,e,white,math,california polytechnic state university,2579745253,2001,Associate Professor,"B.S., Cornell University, 1990; M.S., California Polytechnic State University, San Luis Obispo, 1994; Ph.D., University of California, Santa Barbara, 2000."
1641,dana,c,ernst,,northern arizona university,2253323906,,,
1642,angie,,hodge,,university of nebraska lincoln,2785483203,,,
1649,haoyan,,chi,math,california polytechnic state university,2750104926,,,
1652,haoyan,,chi,math,university at buffalo,2549691050,,,
1654,haoyan,,chi,math,,2644364462,,,
1655,raymond,d,terry,math,,2717157115,,,
1656,raymond,d,terry,math,,2700038831,,,
1658,lloyd,h,lamouri,,,2468297133,,,
1659,vice,,chair,,,2461123621,,,
1660,lynne,e,gamble,,,2474701020,,,
1661,raymond,d,terry,math,,2468947032,,,
1664,raymond,d,terry,math,,2145773908,,,
1665,raymond,d,terry,math,,2570020728,,,
1673,xiaoning,,ye,,,2033351194,,,
1970,javier,,duarte,,spanish national research council,2915884281,,,
2204,timothy,d,read,,j craig venter institute,1972900176,,,
2205,scott,n,peterson,,j craig venter institute,2127945998,,,
2210,a,s,durkin,,j craig venter institute,2269550672,,,
2212,james,f,kolonay,,j craig venter institute,2015749699,,,
2217,steven,l,salzberg,,j craig venter institute,1904680277,,,
2218,matthew,,lewis,,j craig venter institute,2606389017,,,
2220,e,,holtzapple,,j craig venter institute,2431835929,,,
2222,alex,m,wolf,,j craig venter institute,2303462841,,,
2223,t,,utterback,,j craig venter institute,2830531729,,,
2224,c,l,hansen,,j craig venter institute,2293790327,,,
2225,lisa,,mcdonald,,j craig venter institute,2206854544,,,
2227,samuel,v,angiuoli,,j craig venter institute,1812161545,,,
2228,t,,dickinson,,j craig venter institute,2606524521,,,
2233,hamilton,o,smith,,j craig venter institute,2102645758,,,
2234,j,c,venter,,j craig venter institute,2557433034,,,
2235,brian,a,dougherty,,j craig venter institute,2027491918,,,
2236,donald,a,morrison,,j craig venter institute,2116196055,,,
2237,s,k,hollingshead,,j craig venter institute,2664501059,,,
2246,delwood,,richardson,,,2149991368,,,
2251,richard,a,gibbs,,baylor college of medicine,2111153991,,,
2252,jeffrey,,rogers,,texas biomedical research institute,2124888617,,,
2253,michael,g,katze,,university of washington,2251582483,,,
2254,roger,e,bumgarner,,university of washington,2037015905,,,
2255,george,m,weinstock,,baylor college of medicine,2443627829,,,
2256,elaine,r,mardis,,washington university in st louis,694676656,,,
2257,karin,a,remington,,j craig venter institute,207644486,,,
2258,robert,l,strausberg,,j craig venter institute,83752075,,,
2260,richard,k,wilson,,washington university in st louis,2779760225,,,
2261,mark,a,batzer,,louisiana state university,215830056,,,
2262,carlos,,bustamante,,cornell university,2115107290,,,
2263,evan,e,eichler,,university of washington,299952407,,,
2264,matthew,w,hahn,,indiana university bloomington,2108331666,,,
2265,ross,c,hardison,,pennsylvania state university,2461128235,,,
2266,kateryna,d,makova,,pennsylvania state university,1873954473,,,
2267,webb,,miller,,pennsylvania state university,2140452034,,,
2268,aleksandar,,milosavljevic,,baylor college of medicine,2004285672,,,
2269,robert,e,palermo,,university of washington,2029881159,,,
2270,adam,,siepel,,cornell university,377247130,,,
2271,james,m,sikela,,university of colorado denver,209063301,,,
2272,tony,,attaway,,baylor college of medicine,2020714295,,,
2273,stephanie,,bell,,baylor college of medicine,2401132041,,,
2274,kelly,e,bernard,,washington university in st louis,2566334043,,,
2275,christian,j,buhay,,baylor college of medicine,2035599117,,,
2276,mimi,n,chandrabose,,baylor college of medicine,2029401174,,,
2277,marvin,diep,dao,,baylor college of medicine,2025120824,,,
2278,clay,,davis,,baylor college of medicine,2409374981,,,
2279,kimberly,d,delehaunty,,washington university in st louis,2023821880,,,
2280,yan,,ding,,baylor college of medicine,2617101827,,,
2281,huyen,,dinh,,baylor college of medicine,2080159667,,,
2282,shannon,,duganrocha,,baylor college of medicine,2403927896,,,
2283,lucinda,a,fulton,,washington university in st louis,2649859748,,,
2284,ramatu,ayiesha,gabisi,,baylor college of medicine,1967948866,,,
2285,toni,t,garner,,baylor college of medicine,2108994326,,,
2286,jennifer,,godfrey,,washington university in st louis,2593886720,,,
2287,alicia,,hawes,,baylor college of medicine,2024032804,,,
2288,judith,,hernandez,,baylor college of medicine,2162095317,,,
2289,sandra,,hines,,baylor college of medicine,2117771499,,,
2290,michael,,holder,,baylor college of medicine,2520250492,,,
2291,jennifer,,hume,,baylor college of medicine,2111476168,,,
2292,shalini,n,jhangiani,,baylor college of medicine,1978160354,,,
2293,vandita,,joshi,,baylor college of medicine,2116587864,,,
2294,ziad,,khan,,baylor college of medicine,2143612917,,,
2295,ewen,f,kirkness,,j craig venter institute,46443467,,,
2296,andrew,,cree,,baylor college of medicine,2008155945,,,
2297,r,gerald,fowler,,baylor college of medicine,2137199900,,,
2298,sandra,l,lee,,baylor college of medicine,2115649910,,,
2299,lora,,lewis,,baylor college of medicine,2106583880,,,
2300,zhangwan,,li,,baylor college of medicine,2563936941,,,
2301,yihshin,,liu,,baylor college of medicine,2895245955,,,
2302,stephanie,m,moore,,baylor college of medicine,2895720909,,,
2303,donna,m,muzny,,baylor college of medicine,2045761598,,,
2304,lynne,v,nazareth,,baylor college of medicine,2036034438,,,
2305,dinh,ngoc,ngo,,baylor college of medicine,2525184856,,,
2306,geoffrey,,okwuonu,,baylor college of medicine,2077385253,,,
2307,grace,,pai,,j craig venter institute,2436792581,,,
2308,david,,parker,,baylor college of medicine,2166307826,,,
2309,heidie,a,paul,,baylor college of medicine,2895553736,,,
2310,cynthia,,pfannkoch,,j craig venter institute,2951905388,,,
2311,craig,,pohl,,washington university in st louis,2096071460,,,
2312,yuhui,,rogers,,j craig venter institute,2129261850,,,
2313,san,juana,ruiz,,baylor college of medicine,2108382802,,,
2314,aniko,,sabo,,baylor college of medicine,2119665562,,,
2315,jireh,,santibanez,,baylor college of medicine,2148181377,,,
2316,brian,w,schneider,,baylor college of medicine,2561188761,,,
2317,scott,m,smith,,washington university in st louis,2980640958,,,
2318,erica,,sodergren,,baylor college of medicine,715763342,,,
2319,amanda,,svatek,,baylor college of medicine,1969033419,,,
2320,teresa,,utterback,,baylor college of medicine,2311912060,,,
2321,selina,,vattathil,,baylor college of medicine,2561527408,,,
2322,wesley,c,warren,,washington university in st louis,2119578293,,,
2323,courtney,sherell,white,,baylor college of medicine,2564905111,,,
2324,asif,t,chinwalla,,washington university in st louis,2092928472,,,
2325,yucheng,,feng,,washington university in st louis,2307759084,,,
2326,aaron,l,halpern,,j craig venter institute,2951867244,,,
2327,ladeana,w,hillier,,washington university in st louis,1979943387,,,
2328,xiaoqiu,,huang,,iowa state university,2123890960,,,
2329,patrick,,minx,,washington university in st louis,661228888,,,
2330,joanne,o,nelson,,washington university in st louis,2431754923,,,
2331,kymberlie,h,pepin,,washington university in st louis,2146120356,,,
2332,xiang,,qin,,baylor college of medicine,2143135928,,,
2333,granger,g,sutton,,j craig venter institute,2168911510,,,
2334,eli,,venter,,j craig venter institute,2147691885,,,
2335,brian,p,walenz,,j craig venter institute,1642485325,,,
2336,john,w,wallis,,washington university in st louis,2063334192,,,
2337,kim,c,worley,,baylor college of medicine,1715912404,,,
2338,shiawpyng,,yang,,washington university in st louis,2145326988,,,
2339,steven,,jones,,university of british columbia,2199452417,,,
2340,marco,a,marra,,university of british columbia,2069804847,,,
2341,mariano,,rocchi,,university of bari,2133476679,,,
2342,jacqueline,e,schein,,university of british columbia,2093781662,,,
2343,robert,,baertsch,,university of california santa cruz,2106423225,,,
2344,laura,,clarke,,,2549438335,,,
2345,miklos,,csuros,,universite de montreal,183976080,,,
2346,jarret,,glasscock,,washington university in st louis,2014400217,,,
2347,r,alan,harris,,baylor college of medicine,2128859803,,,
2348,paul,,havlak,,baylor college of medicine,405057033,,,
2349,andrew,r,jackson,,baylor college of medicine,2608930465,,,
2350,huaiyang,,jiang,,baylor college of medicine,2099224262,,,
2351,yue,,liu,,baylor college of medicine,2607897735,,,
2352,david,n,messina,,washington university in st louis,2506060603,,,
2353,yufeng,,shen,,baylor college of medicine,2160159147,,,
2354,henry,xingzhi,song,,baylor college of medicine,2894972009,,,
2355,todd,,wylie,,washington university in st louis,2072160691,,,
2356,lan,,zhang,,baylor college of medicine,2608368232,,,
2357,ewan,,birney,,,2158050569,,,
2358,kyudong,,han,,louisiana state university,2557011192,,,
2359,miriam,k,konkel,,louisiana state university,2004503597,,,
2360,jungnam,,lee,,louisiana state university,2105143188,,,
2361,arian,f a,smit,,,2310819829,,,
2362,brygg,,ullmer,,louisiana state university,1216988681,,,
2363,hui,,wang,,louisiana state university,2722773346,,,
2366,richard,,burhans,,pennsylvania state university,1990071864,,,
2367,ze,,cheng,,university of washington,2113353408,,,
2368,john,e,karro,,pennsylvania state university,370939890,,,
2370,brian,j,raney,,university of california santa cruz,2151641589,,,
2371,xinwei,,she,,university of washington,2015905711,,,
2372,michael,,cox,,university of colorado denver,2481042198,,,
2373,jeffery,p,demuth,,indiana university bloomington,2002285027,,,
2374,laura,,dumas,,university of colorado denver,2145973895,,,
2375,sanggook,,han,,indiana university bloomington,2795043385,,,
2376,janet,a,hopkins,,university of colorado denver,2180413813,,,
2377,anis,,karimpourfard,,university of colorado denver,1771193735,,,
2378,young,ho,kim,,stanford university,2309076235,,,
2379,jonathan,r,pollack,,stanford university,2101112249,,,
2380,tomas,,vinar,,cornell university,255828496,,,
2381,charles,,addoquaye,,pennsylvania state university,2089399620,,,
2382,jeremiah,d,degenhardt,,cornell university,2625116464,,,
2383,alexandra,,denby,,cornell university,2895009374,,,
2384,melissa,j,hubisz,,university of chicago,227169902,,,
2385,amit,,indap,,cornell university,2492465751,,,
2386,carolin,,kosiol,,cornell university,2608386293,,,
2387,bruce,t,lahn,,university of chicago,107685932,,,
2388,heather,a,lawson,,pennsylvania state university,2009159347,,,
2389,alison,r,marklein,,cornell university,324603317,,,
2390,rasmus,,nielsen,,university of copenhagen,2123470030,,,
2391,eric,j,vallender,,university of chicago,2031899189,,,
2392,andrew,g,clark,,cornell university,2969253518,,,
2393,betsy,,ferguson,,oregon health science university,2098307290,,,
2394,ryan,d,hernandez,,cornell university,2105590901,,,
2395,kashif,,hirani,,baylor college of medicine,2794629218,,,
2396,hildegard,,kehrersawatzki,,university of ulm,54944357,,,
2397,jessica,,kolb,,university of ulm,2438723647,,,
2398,shobha,,patil,,baylor college of medicine,2207574459,,,
2399,lingling,,pu,,baylor college of medicine,2583851215,,,
2400,yanru,,ren,,baylor college of medicine,2124064974,,,
2401,david,glenn,smith,,texas biomedical research institute,2142009059,,,
2402,david,a,wheeler,,baylor college of medicine,2098237279,,,
2403,ian,,schenck,,pennsylvania state university,2144342410,,,
2404,edward,v,ball,,cardiff university,2233185234,,,
2405,rui,,chen,,baylor college of medicine,2615407067,,,
2407,belinda,,giardine,,pennsylvania state university,2090180105,,,
2408,fan,,hsu,,university of california santa cruz,2304263770,,,
2409,w,james,kent,,university of california santa cruz,2160978490,,,
2410,arthur,m,lesk,,pennsylvania state university,566842267,,,
2411,david,l,nelson,,baylor college of medicine,2736659850,,,
2412,william,e,obrien,,max planck society,2895127211,,,
2413,kay,,prufer,,max planck society,2133252981,,,
2414,peter,d,stenson,,cardiff university,1988959235,,,
2415,james,c,wallace,,university of washington,2133097594,,,
2416,hui,,ke,,sun yat sen university,2137819888,,,
2417,xiaoming,,liu,,,2612399459,,,
2418,peng,,wang,,sun yat sen university,2679068884,,,
2419,andy,peng,xiang,,sun yat sen university,1896378540,,,
2421,galt,p,barber,,university of california santa cruz,2134724722,,,
2424,donna,,karolchik,,university of california santa cruz,1974888798,,,
2425,andrew,d,kern,,university of california santa cruz,2168706917,,,
2426,robert,m,kuhn,,university of california santa cruz,2124426734,,,
2427,kayla,e,smith,,university of california santa cruz,2148656329,,,
2428,ann,s,zwieg,,university of california santa cruz,2895371850,,,
2429,shu,,wang,,dalian university of technology,2976749340,,,
2433,jian,,su,,,2716162901,,,
2434,yiming,,hou,,,2875740734,,,
2435,peng,,wang,,,2879250672,,,
2436,fan,,yang,math,,2831813252,,,
2437,liu,,jun,,,2848569813,,,
2438,liyan,,wang,,,2985614311,,,
2439,haiying,,chen,,,2608053724,,,
2440,hui,,yuan,,,2634372252,,,
2441,rongbao,,gao,,chinese center for disease control and prevention,2158138784,,,
