rid_temp,first_name,middle_name,last_name,department,institution,ms_id,hired_year,cal_poly_position,education
26549,yu,,du,,peking union medical college,2146449290,,,
26550,fan,,yang,math,peking union medical college,2434454823,,,
26551,shuyi,,si,,peking union medical college,2508696975,,,
26552,bin,,hong,,peking union medical college,2355695788,,,
26556,martin,c,smith,,chinese academy of sciences,2919288482,,,
26561,xiangxiang,,xue,,max planck society,2797005212,,,
26564,yu,,xin,,chinese academy of sciences,2951177156,,,
26565,yue,,wu,,chinese academy of sciences,2606402511,,,
26566,ge,,jin,,university of science and technology of china,2780585363,,,
26811,s,,panwalkar,,rutgers university,2543302891,,,
27067,sheryl,m,gough,,national institutes of health,2149254793,,,
27068,fan,,lee,,national institutes of health,2548757600,,,
27071,yeulin,j,zhu,,national institutes of health,2216040072,,,
27073,masahiro,,onozawa,,national institutes of health,1995292964,,,
27074,yang,jo,chung,,national institutes of health,2099118812,,,
27076,elise,k,wagner,,university of wisconsin madison,2147970493,,,
27077,john,m,denu,,university of wisconsin madison,313246781,,,
27078,yi,,ning,,johns hopkins university,2112820491,,,
27079,bowen,,xu,,university of north carolina at chapel hill,2160336983,,,
27080,gang,greg,wang,,university of north carolina at chapel hill,2298115253,,,
27082,peter,d,aplan,,national institutes of health,1857504509,,,
27091,hongqing,,jiang,,,2812119123,,,
27092,wensheng,,lei,,,2811709430,,,
27093,min,,liu,,,2834123092,,,
27094,xiaohui,,wang,,,2869774179,,,
27095,yuxing,,xiong,,,2821382353,,,
27096,zhao,,xiong,,,2882025128,,,
27097,fan,,yang,math,,2870442786,,,
27098,guangyu,,yang,,,2864400567,,,
27099,chunjie,,zhang,,,2855587804,,,
27100,wurong,,zheng,,,2842337531,,,
27120,christopher,j,simmons,,university of wisconsin madison,2259491188,,,
27121,haibo,,xie,,university of wisconsin madison,2511378855,,,
27122,fan,,yang,math,university of wisconsin madison,2615560616,,,
27127,weiping,,tang,,university of wisconsin madison,2156307060,,,
27131,le,,dong,,university of electronic science and technology of china,2673515663,,,
27132,vincent,,brost,,university of burgundy,2071770993,,,
27135,t,,dinio,,university of california berkeley,1977167680,,,
27136,l,,keung,,massachusetts institute of technology,2638146999,,,
27145,thomas,,rolland,,harvard university,2002845056,,,
27149,kun,,luo,,hunan university,2488877551,,,
27151,jing,,yu,,hunan university,2556181906,,,
27154,guojing,,yang,,hunan university,2106097654,,,
27155,bingxin,,xie,,hunan university,2678724972,,,
27157,wei,,zheng,,hunan university,2614611242,,,
27158,guangming,,zeng,,hunan university,2122407875,,,
27159,jing,,zhang,,,2674232810,,,
27161,wan,ru,zhang,,,2241412530,,,
27167,jaeeun,,song,,university of washington,2712218457,,,
27169,zhonglong,,zheng,,zhejiang normal university,2127723851,,,
27170,fan,,yang,math,zhejiang normal university,2658891240,,,
27171,wenan,,tan,,zhejiang normal university,2671855029,,,
27172,jiong,,jia,,zhejiang normal university,2167953494,,,
27173,jie,,yang,,shanghai jiao tong university,2893607809,,,
27177,cui,,zhao,,beijing university of technology,2302056392,,,
27184,yunhui,,liu,,chinese academy of sciences,2630738247,,,
27185,dashuang,,gao,,chinese academy of sciences,2789850783,,,
27186,xinzhou,,zhang,,jinan university,2792789472,,,
27196,pavel,,jez,,austrian academy of sciences,2919357804,,,
27200,nicholas,,smith,,austrian academy of sciences,3004003674,,,
27204,s,,cihangir,,austrian academy of sciences,2820780913,,,
27205,amitabh,,lath,,austrian academy of sciences,2947053536,,,
27214,andrew,,hart,,austrian academy of sciences,3003226922,,,
27226,soureek,,mitra,,austrian academy of sciences,3003911809,,,
27312,niladribihari,,sahoo,,,3003893941,,,
27350,bibhuprasad,,mahakud,,,3003913907,,,
27363,g,,kasieczka,,,2979482976,,,
27374,i,,shvetsov,,,2469406047,,,
27446,claudio,,caputo,,,2980460544,,,
27564,b,,maier,,,2169975813,,,
28192,nianjun,,luo,,university of oxford,2335610919,,,
28193,bryan,t t,chu,,university of oxford,2130527498,,,
28194,deyin,,sun,,chinese academy of sciences,2481136678,,,
28195,huahong,,shi,,university of oxford,2259205431,,,
28200,yalun,,gao,,china university of petroleum,2505772552,,,
28201,zhao,,li,,china university of petroleum,2314050572,,,
28202,cuiyu,,li,,china university of petroleum,2568432046,,,
28203,wenping,,wang,,china university of petroleum,2483135676,,,
28204,yu,,chen,,china university of petroleum,2714071700,,,
28205,guoqing,,ning,,china university of petroleum,2486517504,,,
28208,shengli,,chen,,china university of petroleum,2622326123,,,
28209,aijun,,wang,,china university of petroleum,2666065510,,,
28213,xiuling,,cui,,zhengzhou university,2919616817,,,
28214,yanan,,li,,zhengzhou university,2306674765,,,
28215,jinli,,zhang,,zhengzhou university,2300029633,,,
28231,g,,traversi,,austrian academy of sciences,2998185096,,,
28233,jerome,,daguin,,vienna university of technology,2923815665,,,
28238,guillaume,,baulieu,,austrian academy of sciences,2990956816,,,
28242,joseph,,howell,,austrian academy of sciences,2674857207,,,
28248,frank,,wurthwein,,vienna university of technology,2950628339,,,
28252,luc,van,lancker,,university of antwerp,2598523046,,,
28257,angelo,,rivetti,,university of antwerp,2893539762,,,
28267,stephane,,detraz,,,2924403188,,,
28270,grzegorz,,deptuch,,,2754824163,,,
28293,n,,lumb,,,2934586630,,,
28304,julia,,thom,,,2946889951,,,
28310,g,,pierschel,,,1510633766,,,
28323,tommaso,,dorigo,,,2883782815,,,
28334,andrea,,dauria,,,2922632035,,,
28337,luiz,,mundim,,,3003745265,,,
28353,ulf,,roser,,,2922972439,,,
28383,isa,,dumanoglu,,,3003972019,,,
28385,m,,cervantes,,,2646163483,,,
28403,roberto,,ciaranfi,,,2924607352,,,
28421,g,,schwering,,,2961694769,,,
28433,d,,magalotti,,,2039831072,,,
28470,j,,troska,,,303067290,,,
28480,s,,los,,,2232487476,,,
28484,lucjoseph,,kottelat,,,2907557190,,,
28527,j,,chramowicz,,,1491617975,,,
28529,giuseppe,de,robertis,,,2333560813,,,
28531,l,,zwalinski,,,2523541795,,,
28541,a,,prosser,,,2463016447,,,
28543,ed,,bartz,,,2925127681,,,
28556,f,,loddo,,,2275992565,,,
28580,j,,zablocki,,,2152746986,,,
28602,d,,ceresa,,,2097359444,,,
28618,lutz,olaf,berger,,,2791698772,,,
28620,p,,steck,,,2033875577,,,
28631,john,,thomson,,,2924150979,,,
28658,h,,mathez,,,2806765502,,,
28677,s,,michelis,,,2134581896,,,
28705,bernard,de,callatay,,,280242998,,,
28706,marcel,,trimpl,,,2654747076,,,
29222,yiping,,wang,,shenzhen university,2428356238,,,
29231,zhanlong,,zhang,,,2994152908,,,
29232,ping,,hu,,,2300879983,,,
29233,binrong,,zhang,,,2848716757,,,
29234,fan,,yang,math,,2873661533,,,
29235,wei,,he,,,2947100521,,,
29236,yuxing,,mao,,,2843380444,,,
29245,karl,g,joreskog,,,2802669314,,,
29246,fan,,yang,math,,2801775182,,,
29259,thandiswa,,ngcungcu,,university of the witwatersrand,2609876887,,,
29262,jan,c,sitek,,oslo university hospital,2420309823,,,
29263,bjorn,ivar,haukanes,,haukeland university hospital,712443802,,,
29264,bolan,,linghu,,pfizer,2610924082,,,
29265,robert,,bruccoleri,,novartis,2610579513,,,
29266,tomasz,,stokowy,,university of bergen,1689069305,,,
29269,jiang,,zhu,,novartis,2935340624,,,
29270,marc,,sultan,,novartis,2140965106,,,
29271,joost,,schalkwijk,,radboud university nijmegen,2463038126,,,
29272,ivonne,m j j van,vlijmenwillems,,radboud university nijmegen,285491555,,,
29273,charlotte,von der,lippe,,oslo university hospital,2090512439,,,
29274,han,g,brunner,,radboud university nijmegen,2993251117,,,
29277,wayne,,grayson,,university of the witwatersrand,2307377838,,,
29278,stine,,buechmannmoller,,novartis,2609207054,,,
29279,olav,,sundnes,,oslo university hospital,1248454564,,,
29280,nanguneri,,nirmala,,tufts university,2611203160,,,
29281,thomas,,morgan,,novartis,2531329537,,,
29282,hans,van,bokhoven,,radboud university nijmegen,2434454957,,,
29285,peter,r,hull,,dalhousie university,2106133412,,,
29287,frank,,staedtler,,novartis,1156473168,,,
29288,huiqing,,zhou,,radboud university nijmegen,2146043189,,,
29291,michele,,ramsay,,university of the witwatersrand,2118693211,,,
29307,yuqing,,sun,,hong kong polytechnic university,2915339715,,,
29309,jiangshan,,li,,hong kong polytechnic university,2988003364,,,
29310,daniel,c w,tsang,,hong kong polytechnic university,2240280683,,,
29311,jianfeng,,zhu,,tsinghua university,2655988609,,,
29312,yidan,,shu,,tsinghua university,2116644726,,,
29313,jinsong,,zhao,,tsinghua university,2096304225,,,
29315,bingcheng,,zhu,,southeast university,2227924975,,,
29316,fan,,yang,math,university of british columbia,2651364065,,,
29318,lenan,,wu,,southeast university,2134307445,,,
29321,zixiang,,zhu,,,2127213872,,,
29322,fan,,yang,math,,2718164034,,,
29323,jijun,,he,,,2517993846,,,
29324,jian,,li,,,2695800821,,,
29325,w,,cao,,,2936853068,,,
29326,y,,xia,,chinese academy of sciences,2802958269,,,
29327,j,,guo,,,2801842524,,,
29328,y,,jin,,,2801596093,,,
29329,k,,zhang,,,2939683621,,,
29330,haixue,,zheng,,,2138289538,,,
29331,xiangtao,,liu,,,2108399776,,,
29334,yu,,dai,,,2673503822,,,
29335,and,weiqi,wang,,,2749820901,,,
29336,shengli,,chen,,,2928637342,,,
29338,daniel,g,rosen,,university of texas md anderson cancer center,2169339980,,,
29339,guangzhi,,liu,,university of texas md anderson cancer center,2134264861,,,
29343,fengxia,,xue,,university of texas md anderson cancer center,2462728884,,,
29345,jiaoti,,huang,,university of california los angeles,2133986326,,,
29346,suehwa,,lin,,,2892885844,,,
29352,cheng,,yang,,chinese academy of sciences,2916772021,,,
29356,dun,xian,tan,,university of texas health science center at san antonio,2103083821,,,
29357,russel,j,reiter,,university of texas health science center at san antonio,2134773737,,,
29358,tiantian,,ye,,chinese academy of sciences,2162809286,,,
29360,zhulong,,chan,,chinese academy of sciences,2153149916,,,
29365,cuimin,,hu,,dalian institute of chemical physics,2670291326,,,
29552,j,,molina,,,2612091961,,,
29874,cuihong,,yue,,,2846885973,,,
29875,fan,,yang,math,,2829859817,,,
29878,zhongyan,,shan,,china medical university,2492371626,,,
29880,haixia,,guan,,china medical university,2141564789,,,
29897,fangfang,,mao,,shanghai normal university,2709500156,,,
29899,yalu,,zhao,,shanghai normal university,2699717462,,,
29900,chao,,zhang,,shanghai normal university,2368363041,,,
29901,koichiro,,yamamoto,,okayama prefectural university,2570371434,,,
29904,miao,,gao,,renmin university of china,2110846405,,,
29905,zhongyi,,lu,,renmin university of china,2095731614,,,
29906,tao,,xiang,,chinese academy of sciences,2462908220,,,
29911,liting,,lin,,south china university of technology,2891509393,,,
29913,peng,,chu,,temple university,2890726042,,,
29914,ge,,deng,,temple university,2891574765,,,
29916,hexin,,bai,,temple university,2889826829,,,
29917,yong,,xu,,south china university of technology,2647551081,,,
29918,chunyuan,,liao,,,2648856840,,,
30419,han,,zhang,,university of science and technology of china,2615619836,,,
30420,xianmin,,jin,,university of science and technology of china,2113347204,,,
30421,jian,,yang,,university of science and technology of china,2614513040,,,
30422,hanning,,dai,,university of science and technology of china,2154609012,,,
30423,shengjun,,yang,,university of science and technology of china,2798574334,,,
30424,tianming,,zhao,,university of science and technology of china,2626694988,,,
30425,jun,,rui,,university of science and technology of china,2113240513,,,
30426,yu,,he,,university of science and technology of china,2576722428,,,
30427,xiao,,jiang,,university of science and technology of china,2139664134,,,
30428,fan,,yang,math,heidelberg university,2648122739,,,
30429,gesheng,,pan,,university of science and technology of china,2107746225,,,
30430,zhensheng,,yuan,,university of science and technology of china,2126500685,,,
30431,youjin,,deng,,university of science and technology of china,2142317042,,,
30432,zengbing,,chen,,university of science and technology of china,2126227887,,,
30433,xiaohui,,bao,,university of science and technology of china,2096939850,,,
30434,shuai,,chen,,university of science and technology of china,2150737565,,,
30435,bo,,zhao,,university of innsbruck,2423020059,,,
30436,jianwei,,pan,,university of science and technology of china,2126121460,,,
30441,purba,,mukerjee,,great lakes bioenergy research center,2098949828,,,
30444,brigitte,,pollet,,institut national de la recherche agronomique,2019446260,,,
30455,salem,,chabout,,institut national de la recherche agronomique,2761931007,,,
30457,ludivine,,soubigoutaconnat,,centre national de la recherche scientifique,1916569523,,,
30458,sandrine,,balzergue,,centre national de la recherche scientifique,215428296,,,
30470,catherine,,lapierre,,institut national de la recherche agronomique,2937481942,,,
30471,john,,ralph,,great lakes bioenergy research center,2129541265,,,
30474,priscilla,d,antunez,,university of southern california,2326173641,,,
30475,daniel,a,torelli,,california institute of technology,2575245240,,,
30477,federico,a,rabuffetti,,university of southern california,1957526742,,,
30479,richard,l,brutchey,,university of southern california,2921453198,,,
30486,y,,zhang,,,2579848118,,,
30495,jiangye,,zhang,,wuhan university,2319715964,,,
30496,xiaojun,,wu,,wuhan university,2648219044,,,
30497,xiaoping,,cao,,lanzhou university,2777381761,,,
30498,fan,,yang,math,wuhan university,2710087594,,,
30499,jiangfeng,,wang,,wuhan university,2580063033,,,
30500,xiang,,zhou,,wuhan university,2243206128,,,
30501,xiaolian,,zhang,,wuhan university,2148256055,,,
30503,p,,wu,,university of sheffield,2803200141,,,
30505,ge,,wang,,university of sheffield,2883224803,,,
30506,jinglei,,li,,ministry of education,2910066825,,,
30507,xun,,zhang,,university of manchester,2910627435,,,
30508,zhongming,,fan,,iowa state university,2786680092,,,
30510,antonio,,feteira,,sheffield hallam university,1986123609,,,
30511,di,,zhou,,ministry of education,2148470689,,,
30513,tao,,ma,,united states department of energy,2299645570,,,
30514,xiaoli,,tan,,iowa state university,2618022829,,,
30515,dawei,,wang,,university of sheffield,2939693827,,,
30517,fan,,yang,math,sun yat sen university,2705115300,,,
30518,jingwei,,li,,sun yat sen university,2562555704,,,
30519,wei,,lu,,sun yat sen university,2580721055,,,
30520,jian,,weng,,jinan university,2136293085,,,
30533,meihua,,lin,,chinese academy of sciences,2680630516,,,
30534,hao,裴浩,pei,,chinese academy of sciences,2572042962,,,
30536,chunhai,樊春海,fan,,chinese academy of sciences,2915085439,,,
30537,xiaolei,左小磊,zuo,,chinese academy of sciences,2574653986,,,
30538,feng,,wang,,,3002942611,,,
30539,jianguang,,liang,,,3002378429,,,
30542,fusheng,,li,,,3001992380,,,
30543,fuhui,,wang,,,3001647693,,,
30544,ruidong,,li,,,3002124946,,,
30546,caixia,,zhang,,,3002554558,,,
30551,paul,,bourgade,,courant institute of mathematical sciences,2026104106,,,
30553,horngtzer,,yau,,harvard university,2429417656,,,
30554,jun,,yin,,university of california los angeles,2430325115,,,
30571,fan,,yang,math,south china agricultural university,2725170771,,,
30572,na,,sun,,south china agricultural university,2491016225,,,
30573,yongxue,,sun,,south china agricultural university,2666196764,,,
30574,qi,,shan,,south china agricultural university,2623989513,,,
30575,h,y,zhao,,south china agricultural university,2487996360,,,
30576,dongping,,zeng,,south china agricultural university,2186251361,,,
30577,zhenling,,zeng,,south china agricultural university,2165941535,,,
30580,michael,,goldberg,,massachusetts institute of technology,2126789250,,,
30582,qiaobing,,xu,,massachusetts institute of technology,2242283210,,,
30593,m,,yamane,,stanford university,2646977228,,,
30594,min,,lee,,stanford university,2150912890,,,
30603,timon,,seeger,,stanford university,2027731972,,,
30604,rajani,,shrestha,,stanford university,2616935715,,,
30605,chi,keung,lam,,stanford university,2119301618,,,
30606,caressa,,chen,,stanford university,2661304747,,,
30607,wesley,l,mckeithan,,stanford university,312560235,,,
30608,edward,,lau,,stanford university,2147946267,,,
30609,alexa,,wnorowski,,stanford university,2722600281,,,
30610,george,,mcmullen,,stanford university,2895332732,,,
30611,matthew,,greenhaw,,stanford university,2895170449,,,
30612,jae,cheol,lee,,stanford university,2222797369,,,
30613,angelos,,oikonomopoulos,,stanford university,2981784245,,,
30615,huaxiao,,yang,,stanford university,2166041950,,,
30616,mark,,mercola,,stanford university,2084098699,,,
30617,matthew,t,wheeler,,stanford university,2183510783,,,
30618,euan,a,ashley,,stanford university,1990520733,,,
30620,ioannis,,karakikes,,stanford university,2039355058,,,
30628,honglian,,wang,,,2835499983,,,
30783,b,s,yuldashev,,,2308605891,,,
31129,fan,,yang,math,shanghai jiao tong university,2668717930,,,
31130,zhimei,,wang,,,2713504880,,,
31131,guofeng,,zhao,,tsinghua university,2110426350,,,
31137,yongjun,,ji,,tsinghua university,2168828176,,,
31140,zhiqiang,,niu,,tsinghua university,2234185009,,,
31141,junjie,,mao,,tsinghua university,2164184857,,,
31145,yadong,,li,,tsinghua university,2152129726,,,
31146,fan,,yang,math,,2768465100,,,
31147,nannan,,yan,,,2130623082,,,
31148,sheng,,huang,,,2698759312,,,
31149,qiang,,sun,,,2646592560,,,
31150,lizhi,,zhang,,,2666054170,,,
31153,emmanuel,,gibon,,university of paris,2164395844,,,
31157,peigen,,ren,,,2055881558,,,
31158,christophe,,nich,,,2581424240,,,
31179,sergio,,fitch,,stanford university,2560388632,,,
31180,christine,,wang,,stanford university,2443613705,,,
31181,christy,,wilson,,stanford university,2287416899,,,
31182,jianfeng,,li,,stanford university,2665835209,,,
31183,gerald,a,grant,,stanford university,2096433375,,,
